asset_id,timestamp,oil_temperature,load_percentage,vibration,current_unbalance,voltage_deviation,partial_discharge,ambient_temperature,oil_quality,asset_age,capacity_mva,customers_served,criticality,redundancy_level,previous_failures,days_since_maintenance,failure_within_24h,failure_within_72h,degradation_mode
TR-1042,2025-04-23T15:00:00,94.7,89.5,4.82,7.25,6.71,0.798,38.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T16:00:00,94.1,87.1,5.06,7.06,6.49,0.812,38.6,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T17:00:00,97.1,89.0,4.77,7.42,6.58,0.812,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T18:00:00,95.4,91.8,4.72,6.99,6.14,0.855,39.6,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T19:00:00,96.4,87.9,5.03,7.0,6.6,0.841,39.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T20:00:00,96.8,91.1,4.88,7.12,6.61,0.807,38.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T21:00:00,94.1,88.1,4.75,7.07,6.39,0.82,38.6,98.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T22:00:00,93.9,92.7,5.09,6.7,7.0,0.802,39.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-23T23:00:00,94.4,89.7,4.91,7.0,6.29,0.809,38.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T00:00:00,92.2,87.3,4.67,6.76,6.63,0.804,39.5,98.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T01:00:00,88.7,87.7,4.46,6.8,6.39,0.803,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T02:00:00,89.6,85.4,4.86,7.17,6.37,0.807,36.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T03:00:00,89.2,88.9,4.8,6.84,6.61,0.81,38.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T04:00:00,88.8,83.7,4.7,7.0,6.68,0.836,37.1,98.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T05:00:00,89.8,85.3,4.69,7.69,6.75,0.82,36.7,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T06:00:00,87.6,81.0,4.48,6.89,6.61,0.822,36.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T07:00:00,90.6,86.0,4.95,7.18,6.49,0.808,36.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T08:00:00,88.3,86.8,4.6,7.07,6.54,0.852,37.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T09:00:00,90.2,85.9,4.99,7.41,6.89,0.789,37.0,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T10:00:00,91.2,85.9,4.71,7.52,6.58,0.779,36.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T11:00:00,91.3,87.3,4.89,6.83,6.57,0.842,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T12:00:00,91.6,89.0,4.88,7.47,6.78,0.84,37.5,99.1,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T13:00:00,93.3,93.5,4.83,7.11,6.5,0.825,38.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T14:00:00,91.9,86.5,4.96,7.06,6.28,0.825,38.3,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T15:00:00,93.9,93.1,4.63,7.6,6.37,0.86,39.1,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T16:00:00,94.5,90.2,4.98,7.68,6.66,0.826,39.4,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T17:00:00,96.5,89.8,4.86,6.98,6.57,0.833,38.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T18:00:00,99.6,89.5,4.84,7.08,6.57,0.837,39.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T19:00:00,95.5,87.0,4.7,7.18,6.61,0.831,39.5,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T20:00:00,95.5,91.3,4.54,7.46,6.54,0.833,39.2,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T21:00:00,93.2,86.6,4.68,7.23,6.26,0.818,39.4,98.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T22:00:00,93.6,90.0,4.85,7.51,6.39,0.821,38.6,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-24T23:00:00,93.1,85.2,4.52,7.28,6.38,0.802,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T00:00:00,92.9,89.8,4.63,7.53,6.33,0.825,38.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T01:00:00,92.1,86.7,4.85,7.01,6.83,0.802,37.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T02:00:00,89.0,89.2,4.75,7.15,6.42,0.782,36.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T03:00:00,90.4,83.9,4.96,7.08,6.29,0.816,37.3,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T04:00:00,91.0,88.1,4.95,8.13,6.6,0.83,37.3,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T05:00:00,87.3,88.3,4.92,6.72,6.44,0.823,37.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T06:00:00,87.5,86.1,4.76,7.13,6.6,0.798,36.0,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T07:00:00,87.0,86.2,4.86,7.45,6.34,0.813,35.5,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T08:00:00,87.0,86.3,4.76,7.29,6.52,0.815,36.2,98.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T09:00:00,89.6,90.3,4.7,7.18,6.59,0.82,36.9,98.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T10:00:00,89.7,83.3,4.73,7.32,6.66,0.806,37.9,98.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T11:00:00,90.9,83.1,4.5,7.24,6.43,0.798,37.7,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T12:00:00,92.5,88.8,4.88,7.76,6.66,0.788,38.7,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T13:00:00,93.1,88.6,4.74,7.53,6.43,0.812,38.8,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T14:00:00,92.9,88.5,4.92,7.23,6.22,0.794,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T15:00:00,95.5,86.8,4.89,6.56,6.46,0.843,38.9,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T16:00:00,95.2,87.3,4.66,7.12,6.55,0.849,39.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T17:00:00,97.8,89.6,4.87,7.36,6.29,0.83,38.5,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T18:00:00,96.8,88.5,4.81,7.11,6.18,0.802,40.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T19:00:00,94.3,91.8,4.75,7.46,6.34,0.824,39.3,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T20:00:00,94.0,91.8,4.54,7.48,6.45,0.816,39.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T21:00:00,93.4,90.4,4.93,7.42,6.66,0.827,38.8,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T22:00:00,93.9,89.6,5.1,6.89,6.54,0.804,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-25T23:00:00,94.7,90.5,5.16,6.78,6.79,0.821,38.7,98.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T00:00:00,92.2,84.3,4.93,7.56,6.36,0.827,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T01:00:00,91.7,88.9,4.98,7.0,6.47,0.817,37.0,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T02:00:00,88.2,89.8,4.74,7.61,6.51,0.849,37.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T03:00:00,89.7,85.7,4.85,7.15,6.18,0.82,36.6,98.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T04:00:00,89.3,84.9,4.81,7.01,6.61,0.823,36.7,98.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T05:00:00,86.5,88.6,4.68,6.99,6.47,0.799,36.2,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T06:00:00,87.7,86.9,4.9,7.16,6.52,0.804,36.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T07:00:00,89.8,86.5,4.89,7.28,6.55,0.805,37.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T08:00:00,87.6,82.9,4.89,8.04,6.43,0.787,37.4,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T09:00:00,89.0,84.0,4.86,6.66,6.41,0.835,37.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T10:00:00,90.5,88.1,4.96,6.92,6.32,0.829,37.4,98.1,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T11:00:00,93.1,86.5,4.73,7.66,6.43,0.834,37.0,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T12:00:00,93.2,82.7,4.68,7.25,6.48,0.828,38.1,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T13:00:00,92.7,90.4,4.98,7.18,6.46,0.813,38.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T14:00:00,94.3,90.2,4.78,7.1,6.47,0.792,38.6,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T15:00:00,93.9,86.7,4.75,7.23,6.13,0.797,38.9,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T16:00:00,97.5,90.4,4.88,7.21,6.29,0.81,38.4,98.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T17:00:00,96.3,92.4,4.69,7.22,6.3,0.812,39.0,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T18:00:00,95.2,90.6,4.9,7.4,6.2,0.815,38.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T19:00:00,93.2,89.4,4.75,7.0,6.54,0.828,39.3,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T20:00:00,94.2,91.2,4.85,7.53,6.58,0.824,39.6,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T21:00:00,94.8,92.0,4.5,7.18,6.49,0.805,40.0,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T22:00:00,95.6,91.7,4.88,7.06,6.45,0.804,38.1,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-26T23:00:00,93.4,88.0,4.91,7.43,6.57,0.815,38.1,98.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T00:00:00,91.6,86.6,4.89,7.0,6.7,0.815,37.7,98.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T01:00:00,90.0,89.8,4.85,7.28,6.64,0.854,37.8,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T02:00:00,88.9,85.1,4.7,7.39,6.47,0.824,36.8,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T03:00:00,89.3,86.3,4.8,6.77,6.31,0.817,37.1,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T04:00:00,89.6,87.7,4.89,7.17,6.55,0.841,36.6,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T05:00:00,87.9,88.9,4.62,6.95,5.98,0.81,36.6,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T06:00:00,87.5,87.5,5.14,7.22,6.35,0.796,37.1,98.2,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T07:00:00,87.7,87.6,4.44,7.58,6.79,0.821,37.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T08:00:00,87.8,87.7,4.65,7.31,6.65,0.818,37.5,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T09:00:00,90.8,87.0,4.65,7.29,6.47,0.889,37.3,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T10:00:00,90.5,85.3,4.7,7.03,6.57,0.847,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T11:00:00,90.9,88.5,4.96,7.38,6.51,0.805,37.2,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T12:00:00,92.0,88.8,4.86,7.09,6.35,0.862,38.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T13:00:00,92.1,84.5,4.88,7.84,6.78,0.815,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T14:00:00,95.7,91.4,4.87,7.72,6.42,0.852,38.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T15:00:00,95.7,87.5,5.01,7.57,6.62,0.824,39.0,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T16:00:00,95.4,90.2,4.88,7.01,6.79,0.815,38.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T17:00:00,97.2,89.0,4.93,7.0,6.4,0.804,39.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T18:00:00,95.7,89.2,4.66,7.62,5.99,0.836,39.0,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T19:00:00,97.4,90.1,4.87,7.12,6.37,0.854,39.1,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T20:00:00,92.6,90.4,4.81,7.21,6.55,0.819,39.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T21:00:00,94.3,91.5,4.87,7.37,6.15,0.857,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T22:00:00,95.3,88.8,4.73,7.03,6.57,0.802,37.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-27T23:00:00,92.6,87.6,5.09,7.31,6.57,0.813,38.0,97.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T00:00:00,94.1,89.8,4.47,6.75,6.47,0.811,37.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T01:00:00,92.9,87.8,4.99,6.88,6.32,0.797,37.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T02:00:00,91.5,85.9,4.84,7.18,6.16,0.849,37.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T03:00:00,90.1,83.7,4.7,6.9,6.65,0.823,36.5,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T04:00:00,88.0,87.9,4.59,6.91,6.57,0.777,36.9,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T05:00:00,86.5,86.9,4.89,7.94,6.38,0.815,36.6,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T06:00:00,90.9,84.4,4.84,6.97,6.86,0.838,36.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T07:00:00,88.2,84.8,5.05,6.88,6.59,0.814,37.7,99.1,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T08:00:00,86.8,88.4,4.6,7.44,6.36,0.852,37.3,99.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T09:00:00,90.1,86.3,4.76,6.68,6.29,0.826,37.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T10:00:00,92.2,84.0,4.8,7.31,6.32,0.826,36.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T11:00:00,92.5,87.8,4.68,7.5,6.36,0.806,37.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T12:00:00,91.1,88.6,4.77,7.35,6.52,0.759,38.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T13:00:00,93.6,90.6,4.85,6.93,6.01,0.81,38.7,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T14:00:00,93.4,90.7,5.03,7.27,6.44,0.835,39.0,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T15:00:00,95.1,87.3,4.99,6.86,6.41,0.822,39.8,99.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T16:00:00,95.4,89.9,4.93,7.75,6.58,0.809,39.4,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T17:00:00,94.6,89.0,4.71,7.66,6.38,0.838,39.1,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T18:00:00,95.5,90.3,4.79,6.94,6.51,0.808,38.7,98.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T19:00:00,94.9,84.8,4.73,7.37,6.53,0.826,39.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T20:00:00,94.6,87.2,4.57,7.14,6.38,0.842,39.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T21:00:00,94.2,85.8,4.84,7.42,6.62,0.828,38.7,99.2,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T22:00:00,93.6,89.6,4.82,6.38,6.32,0.819,38.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-28T23:00:00,90.3,87.7,4.8,6.97,6.68,0.836,38.3,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T00:00:00,89.9,89.7,4.84,7.35,6.21,0.856,37.7,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T01:00:00,91.4,85.5,4.96,6.75,6.82,0.824,36.4,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T02:00:00,91.5,85.3,4.85,7.22,6.19,0.794,37.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T03:00:00,90.2,85.7,4.74,7.21,6.61,0.82,37.6,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T04:00:00,88.5,86.6,4.45,7.76,6.47,0.832,36.3,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T05:00:00,85.9,83.4,4.51,6.87,6.34,0.788,36.5,98.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T06:00:00,89.0,87.8,4.89,6.98,6.5,0.814,36.7,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T07:00:00,88.9,87.4,4.88,6.94,6.52,0.802,36.7,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T08:00:00,89.2,87.3,4.64,7.04,6.55,0.807,36.8,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T09:00:00,88.2,84.9,4.79,7.38,6.75,0.826,36.9,97.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T10:00:00,89.9,85.4,4.88,7.31,6.28,0.844,37.5,98.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T11:00:00,92.3,89.9,4.85,7.65,6.71,0.834,37.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T12:00:00,91.4,87.5,4.69,7.15,6.88,0.848,38.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T13:00:00,90.5,89.7,4.66,7.0,6.63,0.825,38.1,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T14:00:00,90.7,88.1,4.71,7.24,6.61,0.843,38.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T15:00:00,95.8,86.3,4.79,7.03,6.36,0.829,39.4,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T16:00:00,93.6,86.4,4.86,6.96,6.56,0.836,38.4,98.6,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T17:00:00,94.9,92.1,4.74,6.89,6.41,0.768,39.1,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T18:00:00,96.9,88.5,4.55,6.86,6.5,0.804,39.4,98.2,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T19:00:00,96.0,92.1,4.69,7.21,6.5,0.815,39.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T20:00:00,96.5,88.4,4.98,7.06,6.49,0.858,38.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T21:00:00,94.6,90.8,5.0,6.91,6.35,0.791,39.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T22:00:00,92.8,87.2,5.04,7.51,6.47,0.821,38.2,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-29T23:00:00,93.7,90.1,4.77,6.99,6.63,0.823,37.6,99.7,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T00:00:00,92.0,88.0,4.59,7.04,6.44,0.828,38.2,99.4,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T01:00:00,90.1,87.5,4.6,7.69,6.48,0.821,38.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T02:00:00,90.2,85.2,4.7,6.63,6.28,0.84,38.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T03:00:00,88.4,85.2,4.79,7.18,7.1,0.798,37.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T04:00:00,90.2,88.1,4.81,6.85,6.38,0.816,37.1,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T05:00:00,88.6,87.5,4.72,7.07,6.61,0.806,36.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T06:00:00,88.1,85.4,4.86,7.11,6.67,0.788,36.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T07:00:00,89.1,87.7,4.96,7.24,7.15,0.841,37.0,99.1,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T08:00:00,86.8,86.7,4.88,7.47,6.6,0.831,36.5,99.9,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T09:00:00,88.4,82.9,4.82,7.06,6.41,0.86,36.4,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T10:00:00,90.6,85.2,4.85,7.93,6.52,0.849,37.0,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T11:00:00,91.1,86.9,5.0,7.41,6.3,0.799,37.9,99.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T12:00:00,91.2,86.3,4.8,7.69,6.9,0.804,38.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T13:00:00,93.4,90.8,4.83,7.26,6.52,0.78,38.3,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T14:00:00,93.8,89.0,4.93,6.62,6.49,0.811,38.5,99.5,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T15:00:00,97.0,90.9,4.85,7.18,6.38,0.822,39.3,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T16:00:00,95.9,92.8,4.97,6.82,6.45,0.801,38.9,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T17:00:00,96.6,92.3,4.54,7.56,6.44,0.835,38.5,100.0,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T18:00:00,95.4,91.9,5.0,6.71,6.62,0.839,39.1,98.8,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
TR-1042,2025-04-30T19:00:00,97.1,94.5,4.57,7.29,6.28,0.84,38.7,99.3,17.0,25.0,8420,0.92,0.3,3,180,0,0,none
